Avg X,Avg Y,Length (μm),Velocity (μm/ms),Uncertainty (μm/ms)
866.5,499.5,63.94503380645875,0.5517259172257011,0.035383294719661375
1073.0,311.0,14.368197282776352,0.12397064092127999,0.03538025404044559
1004.0,367.0,43.739228837498324,0.37738765174718136,0.03538159069120189
1129.5,414.5,27.680840006171884,0.23883382231382125,0.03538069246306919
