Avg X,Avg Y,Length (μm),Velocity (μm/ms),Uncertainty (μm/ms)
1012.0,1259.0,28.053761492301113,0.4349420386403273,0.06357803669202967
994.5,1327.5,11.28169621216515,0.17491001879325813,0.06357503887567767
935.0,1341.0,13.668509011718227,0.2119148683987322,0.06357530948083381
1394.0,1264.0,16.416442669940302,0.2545184910068264,0.06357568514255295
1417.5,1186.0,16.060498088768917,0.24899997036851035,0.06357563261371725
1407.5,1285.0,20.161050792284385,0.31257443088813003,0.06357630752636338
1143.0,1287.0,14.416875673886745,0.22351745230832162,0.06357540498826098
1681.5,1158.5,12.647987732409467,0.1960928330606119,0.06357518744335697
823.5,1351.5,16.064132919207847,0.2490563243288038,0.06357563314431175
